"","Team","PlayerPosition","GameDate","Goals","Assists","Points","PlusMinus","Penalties","EGoals","PPGoals","SHGoals","GWGoals","EVAssits","PPAssits","SHAssits","ShotsOnGoal","ShootingPer","Shits","MP","Hits","Blocks","FaceOffWins","FaceOffLoss","FaceOffPer","GoalsOpp","AssistsOpp","EVAssitsOpp","ShotsOnGoalOpp","HitsOpp","BlocksOpp"
"6913","ARI","D","2019-03-02",0.08,0.34,0.42,1.04,0.4,0,0.08,0,0,0.22,0.12,0,1.26,3.734,24.18,1261.64,1.14,1.88,0,0,0,0.12,0.2,0.08,1.6,1.34,1.68
"6914","ARI","C","2019-03-02",0.22,0.24,0.46,0.84,0.4,0.2,0.02,0,0.06,0.16,0.08,0,1.92,6,21.48,899.64,1.12,0.4,2.56,2.46,41.436,0.14,0.38,0.22,1.84,1.06,0.68
"6915","ARI","F","2019-03-02",0.18,0.2,0.38,0.74,0.24,0.18,0,0,0.02,0.2,0,0,1.88,7.666,20.7,846.32,2.52,0.56,0.22,0.38,8.334,0.22,0.3,0.24,1.66,1.76,0.44
"6916","ARI","D","2019-02-28",0.08,0.32,0.4,1.04,0.4,0,0.08,0,0,0.2,0.12,0,1.4,3.734,23.82,1229.96,1.16,1.9,0,0,0,0.04,0.22,0.12,1.76,1.78,1.38
"6917","ARI","C","2019-02-28",0.14,0.28,0.42,0.82,0.36,0.12,0,0.02,0.04,0.2,0.08,0,2.12,3.666,22.66,957.56,1.06,0.52,3.62,3.8,33.374,0.2,0.24,0.18,1.86,1.2,0.56
"6918","ARI","F","2019-02-28",0.24,0.18,0.42,0.78,0.24,0.22,0.02,0,0.02,0.18,0,0,2.02,11.332,21.28,874.24,2.56,0.56,0.24,0.52,4.066,0.18,0.3,0.18,1.78,1.66,0.54
"6919","ARI","D","2019-02-26",0.08,0.34,0.42,0.94,0.44,0.02,0.06,0,0,0.24,0.1,0,1.38,5.4,23.72,1217.96,1.14,1.9,0,0,0,0.02,0.28,0.24,1.94,1.42,1.38
"6920","ARI","C","2019-02-26",0.18,0.34,0.52,0.78,0.32,0.16,0.02,0,0.08,0.26,0.08,0,2,6.8,22.92,948.14,1.1,0.52,3.42,3.98,37.956,0.24,0.16,0.08,1.98,0.88,0.46
"6921","ARI","F","2019-02-26",0.24,0.14,0.38,0.72,0.24,0.22,0.02,0,0.02,0.14,0,0,2,11.332,20.92,860.4,2.52,0.56,0.24,0.48,6.578,0.1,0.18,0.1,1.62,1.44,0.44
"6922","ARI","D","2019-02-24",0.08,0.32,0.4,0.84,0.52,0.02,0.06,0,0,0.22,0.1,0,1.46,5.4,23.96,1213.42,1.04,1.88,0,0,0,0.02,0.22,0.1,1.48,1.42,1.4
"6923","ARI","C","2019-02-24",0.12,0.2,0.32,0.6,0.24,0.06,0.06,0,0.04,0.14,0.06,0,1.66,4.5,20.54,853.14,0.88,0.52,3.66,3.66,40.17,0.14,0.22,0.14,2.18,0.76,0.46
"6924","ARI","F","2019-02-24",0.2,0.18,0.38,0.8,0.2,0.18,0.02,0,0,0.18,0,0,2.02,9.332,21,864.76,2.4,0.6,0.22,0.5,17.488,0.2,0.24,0.16,1.72,1.06,0.36
"6925","ARI","D","2019-02-21",0.1,0.26,0.36,0.9,0.48,0.06,0.04,0,0,0.18,0.08,0,1.4,6,24.18,1240.72,1.22,1.84,0,0,0,0.04,0.2,0.2,1.4,1.34,1.8
"6926","ARI","C","2019-02-21",0.14,0.2,0.34,0.62,0.2,0.08,0.06,0,0.04,0.16,0.04,0,1.52,7,20.46,856.84,0.86,0.54,3.78,4.04,38.87,0.14,0.32,0.18,1.76,0.96,0.44
"6927","ARI","F","2019-02-21",0.2,0.2,0.4,0.8,0.24,0.18,0.02,0,0,0.18,0.02,0,1.96,8.998,20.92,866.98,2.34,0.6,0.22,0.54,16.738,0.3,0.24,0.2,1.96,1.48,0.44
"6928","ARI","D","2019-02-19",0.1,0.22,0.32,0.9,0.52,0.06,0.04,0,0,0.14,0.08,0,1.46,6,24.18,1243.42,1.02,1.88,0,0,0,0.04,0.16,0.16,1.44,1.32,1.86
"6929","ARI","C","2019-02-19",0.16,0.24,0.4,0.86,0.12,0.08,0.08,0,0.06,0.16,0.08,0,1.48,7.3,20.1,845.36,0.94,0.46,3.7,4.26,39.588,0.14,0.34,0.2,1.8,1,0.48
"6930","ARI","F","2019-02-19",0.16,0.16,0.32,0.6,0.24,0.14,0.02,0,0,0.14,0.02,0,1.72,6.998,19.12,793.82,2.32,0.4,0.22,0.5,16.266,0.28,0.2,0.16,2.02,1.48,0.44
"6931","ARI","D","2019-02-18",0.08,0.24,0.32,0.72,0.56,0.04,0.04,0,0,0.18,0.06,0,1.36,5.334,24.18,1207.44,1.12,1.98,0,0,0,0.02,0.22,0.22,1.42,1.34,1.8
"6932","ARI","C","2019-02-18",0.14,0.22,0.36,0.9,0.12,0.12,0.02,0,0.06,0.16,0.06,0,1.48,5.3,20.08,859.32,1.12,0.44,3.56,4.54,39.43,0.06,0.2,0.14,1.68,0.88,0.52
"6933","ARI","F","2019-02-18",0.16,0.16,0.32,0.52,0.24,0.14,0.02,0,0,0.14,0.02,0,1.76,7.164,19.1,792.8,2.54,0.46,0.22,0.56,18.024,0.34,0.22,0.18,2.04,1.3,0.38
"6934","ARI","D","2019-02-16",0.08,0.3,0.38,0.72,0.44,0.04,0.04,0,0,0.24,0.06,0,1.32,5.334,24.56,1207.2,1.22,2.02,0,0,0,0,0.16,0.16,1.62,1.62,1.4
"6935","ARI","C","2019-02-16",0.16,0.24,0.4,1.04,0.16,0.14,0.02,0,0.04,0.18,0.06,0,1.64,5.866,20.3,876.92,0.98,0.52,3.66,5.1,33.744,0.18,0.12,0.1,1.86,0.96,0.5
"6936","ARI","F","2019-02-16",0.18,0.18,0.36,0.56,0.28,0.16,0.02,0,0,0.16,0.02,0,1.74,9.498,19.16,794.6,2.42,0.46,0.22,0.58,14.784,0.14,0.24,0.22,2.06,1.72,0.48
"6937","ARI","D","2019-02-14",0.1,0.32,0.42,0.7,0.32,0.06,0.04,0,0,0.26,0.06,0,1.54,6,25.02,1241.6,1.08,1.84,0,0,0,0.1,0.26,0.22,1.48,1.2,1.28
"6938","ARI","C","2019-02-14",0.16,0.28,0.44,1.12,0.08,0.14,0.02,0,0.04,0.22,0.06,0,1.82,5.866,20.72,912.42,0.72,0.58,4.06,5.28,43.168,0.2,0.44,0.32,1.54,0.76,0.46
"6939","ARI","F","2019-02-14",0.14,0.24,0.38,0.72,0.36,0.12,0.02,0,0,0.22,0.02,0,1.86,6.832,20.22,834.28,2.36,0.54,0.2,0.42,19.066,0.28,0.34,0.22,1.88,1.44,0.34
"6940","ARI","D","2019-02-12",0.08,0.28,0.36,0.64,0.4,0.06,0.02,0,0,0.22,0.06,0,1.68,4,25.28,1249.36,1.02,1.88,0,0,2,0.08,0.28,0.16,1.58,1.16,1.58
"6941","ARI","C","2019-02-12",0.14,0.22,0.36,1.08,0.08,0.12,0.02,0,0.04,0.14,0.08,0,2.02,3.366,20.38,920.34,0.7,0.64,3.76,5.14,40.558,0.26,0.38,0.22,1.78,0.86,0.44
"6942","ARI","F","2019-02-12",0.18,0.26,0.44,0.76,0.44,0.14,0.02,0.02,0,0.24,0.02,0,1.84,9.664,20.12,840.36,2.18,0.64,0.14,0.42,13.014,0.22,0.3,0.2,2.22,1.26,0.44
"6943","ARI","D","2019-02-09",0.1,0.26,0.36,0.9,0.36,0.08,0.02,0,0.02,0.22,0.04,0,1.74,5.4,25.26,1254.88,1.04,1.68,0,0,0,0.14,0.24,0.2,1.68,1.2,1.3
"6944","ARI","C","2019-02-09",0.14,0.18,0.32,1.06,0.2,0.14,0,0,0.02,0.14,0.04,0,1.9,3.9,20.22,909.92,0.76,0.74,3.42,4.82,42.13,0.2,0.34,0.22,2.08,1.16,0.5
"6945","ARI","F","2019-02-09",0.18,0.26,0.44,0.84,0.36,0.14,0.02,0.02,0,0.24,0.02,0,1.72,9.664,20.16,841.02,2.08,0.6,0.12,0.36,11.438,0.18,0.2,0.14,2.4,1.58,0.3
"6946","ARI","D","2019-02-07",0.1,0.26,0.36,0.94,0.28,0.08,0.02,0,0.02,0.2,0.06,0,1.36,4.066,25.92,1268.36,1,2.06,0,0,0,0.12,0.22,0.12,1.56,1.8,1.74
"6947","ARI","C","2019-02-07",0.2,0.2,0.4,0.92,0.2,0.2,0,0,0.04,0.16,0.04,0,2.02,6.9,20.16,901,0.62,0.76,3.4,4.54,38.512,0.24,0.32,0.22,1.98,0.92,0.48
"6948","ARI","F","2019-02-07",0.2,0.26,0.46,0.76,0.36,0.12,0.06,0.02,0.02,0.24,0.02,0,1.74,9.464,20.2,845.54,1.9,0.6,0.12,0.4,10.294,0.22,0.28,0.24,1.74,1.4,0.46
"6949","ARI","D","2019-02-05",0.08,0.24,0.32,0.88,0.24,0.06,0.02,0,0.02,0.18,0.06,0,1.14,3.4,25.18,1204.26,1.52,2.22,0,0,0,0.08,0.16,0.16,1.38,1.26,1.22
"6950","ARI","C","2019-02-05",0.2,0.2,0.4,0.84,0.16,0.18,0.02,0,0.04,0.16,0.04,0,2.06,7.3,20.38,902.04,0.74,0.8,3.22,4.46,37.358,0.14,0.28,0.24,1.58,0.96,0.66
"6951","ARI","F","2019-02-05",0.26,0.26,0.52,0.78,0.28,0.18,0.06,0.02,0.04,0.24,0.02,0,1.76,12.464,20.46,858.6,1.86,0.52,0.1,0.38,8.632,0.22,0.28,0.22,1.96,1.38,0.32
"6952","ARI","D","2019-02-04",0.06,0.24,0.3,0.9,0.16,0.04,0.02,0,0.02,0.18,0.06,0,1.12,3.066,24.84,1203.22,1.72,2.2,0,0,0,0.06,0.16,0.16,1.32,1.26,1.22
"6953","ARI","C","2019-02-04",0.16,0.18,0.34,0.7,0.12,0.14,0.02,0,0.04,0.14,0.04,0,1.82,6.234,19.86,893.54,0.9,0.8,3.24,3.84,37.358,0.14,0.28,0.24,1.58,0.96,0.66
"6954","ARI","F","2019-02-04",0.3,0.26,0.56,0.8,0.38,0.2,0.08,0.02,0.06,0.24,0.02,0,1.86,13.036,20.2,857.56,1.96,0.46,0.08,0.28,8.024,0.22,0.34,0.28,2.02,1.42,0.3
"6955","ARI","D","2019-02-02",0.06,0.26,0.32,0.98,0.12,0.04,0.02,0,0.02,0.18,0.08,0,1.06,3.066,24.8,1206.2,1.88,2.1,0,0,0,0.06,0.18,0.18,1.64,1.6,1.46
"6956","ARI","C","2019-02-02",0.18,0.22,0.4,0.84,0.16,0.14,0.04,0,0.04,0.16,0.06,0,1.68,6.734,19.58,876.76,1.04,0.72,3.16,4.02,38.03,0.28,0.26,0.2,1.6,0.82,0.76
"6957","ARI","F","2019-02-02",0.3,0.24,0.54,0.84,0.54,0.2,0.08,0.02,0.06,0.22,0.02,0,1.76,12.036,20.26,863.7,1.88,0.48,0.06,0.28,11.59,0.1,0.26,0.2,2.12,1.28,0.52
"6958","ARI","D","2019-01-23",0.04,0.3,0.34,1.06,0.12,0.02,0.02,0,0,0.26,0.04,0,1.3,2.666,24.36,1171.66,1.78,2.22,0,0,0,0.06,0.32,0.16,1.24,1,1.56
"6959","ARI","C","2019-01-23",0.18,0.22,0.4,0.94,0.12,0.14,0.04,0,0.04,0.18,0.04,0,1.64,6.734,19.86,882.52,1.18,0.66,3.28,4.28,43.474,0.22,0.26,0.16,1.88,0.86,0.44
"6960","ARI","F","2019-01-23",0.28,0.26,0.54,0.9,0.54,0.2,0.06,0.02,0.06,0.24,0.02,0,1.78,11.37,20.5,865.68,1.98,0.48,0.02,0.28,8.134,0.22,0.34,0.2,1.92,1.08,0.38
"6961","ARI","D","2019-01-22",0.06,0.32,0.38,1.32,0.12,0.04,0.02,0,0.02,0.22,0.1,0,1.58,3.066,25.38,1254.18,1.1,1.86,0,0,0,0.02,0.26,0.14,1.06,1.14,1.3
"6962","ARI","C","2019-01-22",0.14,0.28,0.42,0.94,0.16,0.1,0.04,0,0.02,0.2,0.08,0,1.52,5.9,20.46,881.14,1.14,0.48,3.56,4.38,41.862,0.24,0.3,0.2,1.62,0.94,0.56
"6963","ARI","F","2019-01-22",0.28,0.24,0.52,0.86,0.54,0.2,0.06,0.02,0.06,0.22,0.02,0,1.78,11.37,20.44,866.22,1.98,0.48,0.02,0.32,13.398,0.24,0.3,0.18,1.94,1.24,0.48
"6964","ARI","D","2019-01-20",0.06,0.22,0.28,1.24,0.12,0.04,0.02,0,0.02,0.14,0.08,0,1.44,3.066,24.56,1198.76,1.78,1.66,0,0,0,0.08,0.3,0.2,1.58,1.18,1.42
"6965","ARI","C","2019-01-20",0.14,0.34,0.48,0.94,0.2,0.1,0.04,0,0,0.24,0.1,0,1.58,4.632,20.68,902.64,1.28,0.38,3.58,4.24,32.916,0.2,0.32,0.26,1.86,1.04,0.28
"6966","ARI","F","2019-01-20",0.28,0.24,0.52,0.84,0.58,0.2,0.06,0.02,0.06,0.2,0.04,0,1.8,11.104,20.12,855.44,2.04,0.42,0.02,0.3,15.87,0.18,0.26,0.22,1.92,1.02,0.22
"6967","ARI","D","2019-01-18",0.08,0.22,0.3,1.34,0.12,0.06,0.02,0,0.02,0.14,0.08,0,1.3,4.066,24.16,1194.88,1.8,1.54,0,0,0,0,0.14,0.12,1.8,0.9,1.16
"6968","ARI","C","2019-01-18",0.1,0.34,0.44,1.04,0.16,0.08,0.02,0,0,0.24,0.1,0,1.64,3.232,20.88,912.22,1.2,0.38,3.4,4,34.906,0.08,0.14,0.12,1.82,1,0.5
"6969","ARI","F","2019-01-18",0.3,0.2,0.5,0.88,0.54,0.22,0.06,0.02,0.06,0.18,0.02,0,1.84,12.104,20.04,850.98,1.86,0.44,0.02,0.28,17.948,0.22,0.24,0.16,1.96,1.2,0.48
"6970","ARI","D","2019-01-16",0.1,0.22,0.32,1.26,0.16,0.04,0.06,0,0,0.14,0.08,0,1.24,5.166,23.8,1189.74,1.66,1.5,0,0,0,0.02,0.22,0.2,1.66,0.92,1.34
"6971","ARI","C","2019-01-16",0.1,0.26,0.36,1.12,0.28,0.08,0.02,0,0,0.14,0.12,0,1.62,4.732,20.96,933.72,1.08,0.32,3.46,4.18,39.568,0.16,0.16,0.14,1.62,1.04,0.5
"6972","ARI","F","2019-01-16",0.24,0.18,0.42,0.88,0.46,0.18,0.06,0,0.06,0.16,0.02,0,1.7,9.772,19.88,847.56,1.86,0.38,0.02,0.2,18.256,0.22,0.28,0.18,2,1.3,0.54
"6973","ARI","D","2019-01-13",0.08,0.22,0.3,1.1,0.24,0.04,0.04,0,0,0.16,0.06,0,1.26,3.166,23.88,1190.94,1.56,1.78,0,0,0,0.02,0.3,0.18,1.28,1.54,1.4
"6974","ARI","C","2019-01-13",0.12,0.34,0.46,0.84,0.32,0.1,0.02,0,0,0.18,0.16,0,1.82,5.732,21,941.56,1.24,0.38,3.62,4.04,27.514,0.18,0.36,0.26,1.58,0.96,0.44
"6975","ARI","F","2019-01-13",0.28,0.2,0.48,0.8,0.64,0.22,0.06,0,0.06,0.18,0.02,0,1.82,11.172,19.66,840.96,1.96,0.42,0.02,0.22,13.918,0.4,0.22,0.18,2.18,1,0.38
"6976","ARI","D","2019-01-12",0.06,0.26,0.32,1.1,0.28,0.02,0.04,0,0,0.22,0.04,0,1.32,2.5,23.78,1196.14,1.44,1.52,0,0,0,0.02,0.24,0.2,1.44,1.28,1.58
"6977","ARI","C","2019-01-12",0.18,0.38,0.56,1.02,0.36,0.14,0.04,0,0,0.26,0.12,0,1.88,8.532,21.08,943.06,1.06,0.52,3.2,4.28,33.87,0.2,0.24,0.2,1.7,1.24,0.56
"6978","ARI","F","2019-01-12",0.24,0.18,0.42,0.82,0.6,0.22,0.02,0,0.04,0.16,0.02,0,1.74,10.372,19.64,840.42,1.84,0.52,0.02,0.16,9.43,0.22,0.12,0.12,1.7,1.38,0.28
"6979","ARI","D","2019-01-10",0.06,0.26,0.32,1.08,0.36,0.02,0.04,0,0,0.2,0.06,0,1.48,2.5,23.6,1186.8,1.6,1.42,0,0,0,0.08,0.18,0.18,1.2,1.2,1.26
"6980","ARI","C","2019-01-10",0.22,0.34,0.56,1,0.32,0.18,0.04,0,0.02,0.22,0.12,0,2.08,8.504,21.36,956.16,1,0.56,3.92,4.58,34.24,0.2,0.2,0.18,1.9,1.24,0.3
"6981","ARI","F","2019-01-10",0.18,0.16,0.34,0.72,0.78,0.16,0.02,0,0.02,0.14,0.02,0,1.84,7.372,19.08,829.8,1.66,0.4,0.12,0.16,12.472,0.14,0.18,0.18,1.7,1.54,0.34
"6982","ARI","D","2019-01-06",0.08,0.2,0.28,1.02,0.4,0.02,0.06,0,0,0.16,0.04,0,1.62,2.9,23.58,1190.74,1.66,1.34,0,0,0,0.04,0.36,0.26,1.58,1.54,1.38
"6983","ARI","C","2019-01-06",0.16,0.26,0.42,0.9,0.36,0.12,0.04,0,0.02,0.16,0.1,0,1.9,6.772,21.56,959.92,0.96,0.72,4.24,4.76,39.112,0.18,0.2,0.12,1.66,1.36,0.48
"6984","ARI","F","2019-01-06",0.14,0.12,0.26,0.76,0.64,0.14,0,0,0,0.1,0.02,0,1.62,6.8,19.32,826.64,2.04,0.5,0.1,0.18,10.498,0.24,0.2,0.16,1.82,1.48,0.36
"6985","ARI","D","2019-01-04",0.1,0.2,0.3,1,0.48,0.02,0.08,0,0,0.16,0.04,0,1.68,3.9,23.48,1190.22,1.54,1.36,0,0,0,0.1,0.28,0.16,1.28,1.86,1.56
"6986","ARI","C","2019-01-04",0.18,0.28,0.46,0.94,0.36,0.14,0.04,0,0.02,0.18,0.1,0,2.1,7.772,21.28,955.42,0.92,0.68,4.38,4.7,33.094,0.36,0.48,0.4,1.88,0.94,0.34
"6987","ARI","F","2019-01-04",0.12,0.12,0.24,0.68,0.7,0.12,0,0,0,0.1,0.02,0,1.7,6.8,19.38,820.66,1.88,0.52,0.1,0.14,11.442,0.22,0.36,0.26,2.1,1.36,0.44
"6988","ARI","D","2019-01-02",0.12,0.16,0.28,0.84,0.64,0.04,0.08,0,0,0.12,0.04,0,1.64,4.4,22.82,1167.86,1.48,1.28,0,0,0,0.04,0.2,0.14,1.46,1.46,1.5
"6989","ARI","C","2019-01-02",0.18,0.34,0.52,0.94,0.44,0.14,0.04,0,0.04,0.22,0.12,0,2.04,8.038,21.08,956.08,1.12,0.66,4.18,4.46,42.844,0.16,0.26,0.18,2.04,0.92,0.52
"6990","ARI","F","2019-01-02",0.14,0.12,0.26,0.66,0.62,0.14,0,0,0,0.1,0.02,0,1.74,8.8,19.42,829.28,1.88,0.46,0.12,0.14,10.784,0.22,0.34,0.28,1.36,1.3,0.4
"6991","ARI","D","2018-12-30",0.1,0.24,0.34,0.96,0.6,0.04,0.06,0,0,0.2,0.04,0,1.7,3.4,23.96,1226.1,1.42,1.3,0,0,0,0.08,0.24,0.14,1.62,1.16,1.4
"6992","ARI","C","2018-12-30",0.14,0.42,0.56,0.96,0.32,0.12,0.02,0,0.04,0.26,0.16,0,1.76,6.8,20.62,965.34,0.82,0.52,3.28,4.14,36.452,0.16,0.28,0.16,2,1.06,0.44
"6993","ARI","F","2018-12-30",0.14,0.14,0.28,0.68,0.58,0.14,0,0,0,0.12,0.02,0,1.68,8.8,19.78,832.74,1.96,0.42,0.14,0.12,18.592,0.24,0.26,0.18,2.12,1.38,0.3
"6994","ARI","D","2018-12-29",0.06,0.22,0.28,0.98,0.6,0.02,0.04,0,0,0.18,0.04,0,1.64,1.9,24.02,1218.54,1.46,1.4,0,0,0,0.04,0.2,0.14,1.34,1.16,1.52
"6995","ARI","C","2018-12-29",0.1,0.46,0.56,0.96,0.38,0.08,0.02,0,0.02,0.28,0.18,0,1.82,4.466,21.36,991.3,0.8,0.52,3.5,4.38,41.632,0.14,0.32,0.24,1.66,0.98,0.5
"6996","ARI","F","2018-12-29",0.14,0.1,0.24,0.68,0.54,0.14,0,0,0,0.08,0.02,0,1.56,10.4,19.82,835.84,1.92,0.5,0.16,0.1,17.756,0.2,0.16,0.1,1.7,1.36,0.46
"6997","ARI","D","2018-12-27",0.06,0.22,0.28,1.04,0.56,0.02,0.04,0,0,0.18,0.04,0,1.72,1.9,23.9,1200.24,1.36,1.38,0,0,0,0.06,0.16,0.14,1.72,1.38,1.28
"6998","ARI","C","2018-12-27",0.12,0.46,0.58,1.1,0.42,0.08,0.04,0,0.02,0.28,0.18,0,1.76,5.132,21.4,987,0.66,0.54,3.16,4.5,39.572,0.2,0.34,0.18,1.48,0.86,0.46
"6999","ARI","F","2018-12-27",0.16,0.08,0.24,0.68,0.54,0.16,0,0,0,0.08,0,0,1.52,11.066,19.36,824.58,1.96,0.44,0.16,0.12,13.076,0.16,0.3,0.26,1.62,1.26,0.54
"7000","ARI","D","2018-12-23",0.06,0.24,0.3,1.08,0.48,0.02,0.04,0,0,0.18,0.04,0.02,1.76,1.9,23.72,1194.46,1.32,1.2,0,0,0,0.04,0.18,0.16,1.3,1.34,1.14
"7001","ARI","C","2018-12-23",0.12,0.38,0.5,1.02,0.46,0.1,0.02,0,0.04,0.26,0.12,0,1.88,4.904,21.5,987.3,0.7,0.52,4.12,4.98,38.436,0.1,0.26,0.22,1.7,0.82,0.5
"7002","ARI","F","2018-12-23",0.2,0.12,0.32,0.68,0.54,0.18,0,0.02,0,0.1,0,0.02,1.52,12.566,19.92,834.82,1.94,0.44,0.16,0.1,12.74,0.22,0.16,0.14,2.14,1.34,0.5
"7003","ARI","D","2018-12-22",0.08,0.18,0.26,1.06,0.52,0.04,0.04,0,0,0.1,0.06,0.02,1.68,2.9,23.42,1193.06,1.24,1.28,0,0,0,0,0.14,0.08,1.54,1.02,1.16
"7004","ARI","C","2018-12-22",0.14,0.28,0.42,1.04,0.38,0.08,0.06,0,0.02,0.14,0.14,0,1.9,5.33,21.6,982.02,0.84,0.54,4.02,5.08,43.038,0.2,0.16,0.1,1.68,0.62,0.62
"7005","ARI","F","2018-12-22",0.16,0.1,0.26,0.62,0.68,0.14,0,0.02,0,0.08,0,0.02,1.44,9.666,20.02,829.84,1.96,0.4,0.2,0.12,5.29,0.16,0.24,0.14,1.78,0.98,0.48
"7006","ARI","D","2018-12-20",0.08,0.2,0.28,1.12,0.44,0.04,0.04,0,0,0.14,0.04,0.02,1.56,3,23.2,1190.6,1.06,1.44,0,0,0,0.06,0.16,0.06,1.36,1.62,1.52
"7007","ARI","C","2018-12-20",0.16,0.28,0.44,1.24,0.38,0.08,0.08,0,0.02,0.16,0.12,0,1.7,6.33,21.88,991.12,0.84,0.46,4.04,4.9,38.51,0.18,0.24,0.18,1.78,1.24,0.92
"7008","ARI","F","2018-12-20",0.22,0.16,0.38,0.74,0.68,0.2,0,0.02,0.02,0.14,0,0.02,1.42,13.666,19.94,822.62,1.96,0.32,0.18,0.14,11.032,0.16,0.22,0.14,1.6,1.08,0.58
"7009","ARI","D","2018-12-18",0.06,0.2,0.26,1.04,0.48,0.04,0.02,0,0,0.12,0.06,0.02,1.32,2,24,1220.74,1.42,1.64,0,0,0,0.04,0.18,0.08,1.42,1.76,1.16
"7010","ARI","C","2018-12-18",0.16,0.3,0.46,1.16,0.42,0.06,0.1,0,0.04,0.16,0.14,0,1.54,6.33,21.84,986.56,0.8,0.5,3.7,5.18,37.87,0.14,0.18,0.12,1.82,1.6,0.68
"7011","ARI","F","2018-12-18",0.22,0.16,0.38,0.78,0.54,0.2,0,0.02,0.02,0.14,0,0.02,1.44,13.666,20.04,824.88,2.08,0.38,0.2,0.16,11.238,0.12,0.24,0.14,1.98,1.5,0.42
"7012","ARI","D","2018-12-16",0.08,0.24,0.32,1.06,0.4,0.04,0.04,0,0,0.16,0.06,0.02,1.44,3,23.82,1203.92,1.1,1.6,0,0,0,0.12,0.2,0.16,1.48,0.88,1.1
"7013","ARI","C","2018-12-16",0.22,0.42,0.64,1.14,0.38,0.1,0.12,0,0.08,0.26,0.16,0,1.88,8.33,21.76,984.52,0.6,0.5,3.86,5.5,39.286,0.18,0.48,0.34,2.4,1.32,0.6
"7014","ARI","F","2018-12-16",0.22,0.16,0.38,0.82,0.5,0.2,0,0.02,0.02,0.14,0,0.02,1.38,13.666,20.3,837.92,2.16,0.44,0.12,0.14,19.124,0.2,0.3,0.16,2.2,0.92,0.42
"7015","ARI","D","2018-12-14",0.04,0.22,0.26,1.14,0.28,0.02,0.02,0,0,0.14,0.06,0.02,1.42,1.5,23.66,1202.02,1.16,1.74,0,0,0,0.08,0.24,0.2,1.44,1.14,1.3
"7016","ARI","C","2018-12-14",0.28,0.34,0.62,1.08,0.24,0.12,0.16,0,0.08,0.26,0.08,0,1.9,13.33,21.48,969.4,0.5,0.52,4.24,5.9,41.378,0.12,0.22,0.22,1.72,1.28,0.74
"7017","ARI","F","2018-12-14",0.22,0.16,0.38,0.84,0.4,0.2,0,0.02,0.02,0.14,0,0.02,1.36,12.332,19.82,821.72,2.24,0.44,0.14,0.12,14.788,0.08,0.26,0.24,1.8,1.18,0.46
"7018","ARI","D","2018-12-13",0.04,0.24,0.28,1.08,0.4,0.02,0.02,0,0,0.14,0.08,0.02,1.46,1.5,23.76,1203.26,1.2,1.78,0,0,2,0.1,0.18,0.16,1.8,1.2,1.36
"7019","ARI","C","2018-12-13",0.3,0.36,0.66,1.12,0.32,0.14,0.16,0,0.08,0.28,0.08,0,1.84,14.33,21.48,960.66,0.66,0.46,4,5.46,42.114,0.18,0.36,0.3,1.66,0.88,0.42
"7020","ARI","F","2018-12-13",0.22,0.16,0.38,0.92,0.52,0.2,0,0.02,0.02,0.14,0,0.02,1.28,11.332,19.76,814.14,2.2,0.42,0.12,0.16,18.318,0.3,0.38,0.28,2.08,1.02,0.38
"7021","ARI","D","2018-12-11",0.04,0.22,0.26,1.08,0.4,0.02,0.02,0,0,0.14,0.06,0.02,1.38,1.5,23.84,1206.84,1.38,1.72,0,0,0,0.04,0.36,0.28,1.22,1.7,1.46
"7022","ARI","C","2018-12-11",0.28,0.36,0.64,0.96,0.28,0.14,0.14,0,0.08,0.28,0.08,0,1.94,13.666,21.54,977.9,0.66,0.52,4.22,5.42,47.556,0.1,0.22,0.16,1.9,1.32,0.46
"7023","ARI","F","2018-12-11",0.22,0.16,0.38,0.82,0.52,0.2,0,0.02,0.04,0.12,0.02,0.02,1.3,11.666,19.44,817.24,2.2,0.4,0.14,0.18,13.32,0.14,0.1,0.1,1.52,1.42,0.38
"7024","ARI","D","2018-12-08",0.04,0.2,0.24,0.98,0.48,0.02,0.02,0,0,0.12,0.06,0.02,1.48,1.5,23.62,1220.98,1.06,1.82,0,0,0,0.12,0.18,0.12,1.32,1.74,1.3
"7025","ARI","C","2018-12-08",0.22,0.34,0.56,0.9,0.28,0.12,0.1,0,0.08,0.28,0.06,0,1.86,11,21.18,982.26,0.6,0.42,4.26,5.1,34.848,0.14,0.32,0.3,1.92,1.2,0.68
"7026","ARI","F","2018-12-08",0.22,0.16,0.38,0.8,0.68,0.2,0,0.02,0.04,0.12,0.02,0.02,1.36,11.666,19.3,813.86,2.24,0.4,0.14,0.18,20.436,0.22,0.24,0.22,1.7,1.52,0.44
"7027","ARI","D","2018-12-06",0.04,0.22,0.26,0.94,0.44,0.02,0.02,0,0,0.12,0.06,0.04,1.38,1.5,23.56,1219.42,1.06,1.76,0,0,0,0.1,0.34,0.22,1.38,1.14,1.1
"7028","ARI","C","2018-12-06",0.22,0.34,0.56,0.78,0.32,0.12,0.1,0,0.08,0.28,0.06,0,1.92,11,20.76,954.74,0.72,0.5,3.62,4.68,44.05,0.28,0.28,0.2,1.74,0.92,0.5
